IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,36800921,15999.99,0,10312.134,-13.78456,-0.7098062,-20.733376,0.64587975,0.2905806,79.19169,0.09853921,0.08644283,0.030881528,-1.8245194,0.009418274,0.03227941,0.28305358,0.40009457,0.21105252,0.34439868,-0.5930013,-0.34194523,-0.23157294,-0.1932966,231.5922,236.5499,240.24004,240.48358,0,0,0,0,0,0,0,0,0,0,0,0,-0.10114078,-0.09531059,-0.07567587,-0.07170434,0.60156465,0.35497978,0.24362443,0.20616761,0.002054777,0.016411774,-0.0038000084,0.012053866,164,6,231,2,0,-4943.89,226.27708,677.22925,79.194855,703847.56,650.8795,198.68951,198.41829,203.99619,203.99619,-13.977067,1,5211.39,0,0,146.61841,146.61842,0,12,241,255,0,0,1,0,27,129
True,36801046,15999.99,0,10498.079,-2.8402994,0.15908483,-12.38732,-0.13310623,0.33387816,77.425705,-0.09950297,0.039315995,0.03818424,-1.8170182,0.010756444,0.038335364,0.39093006,0.43613768,0.22383052,0.29567876,0.064024664,0.07118864,0.10492738,0.11011842,241.83734,241.79613,242.82397,242.75502,0,0,0,0,0,0,0,0,0,0,0,0,0.008669846,0.006278162,0.01963262,0.019087039,0.064609006,0.07146495,0.10674828,0.11176037,0.015287597,0.020833053,-0.0022807978,0.006261427,164,6,231,2,0,-4952.5835,226.21289,675.03217,77.42654,752490.75,684.6687,198.52307,198.23138,203.65675,203.65675,-14.7,1,5218.028,0,0,146.73347,146.7335,0,12,255,0,0,0,1,0,27,0
True,36801156,15999.99,0,10584.221,0.566512,-0.40944275,1.668368,-0.1341362,-0.058900237,77.86461,0.0076959175,-0.00025499574,0.010734765,-1.8156494,0.0055167736,0.040403422,0.33231896,0.3295452,0.29769298,0.3170784,0.109830365,0.11727027,0.1387826,0.14050981,243.86444,243.99632,244.69681,244.7266,0,0,0,0,0,0,0,0,0,0,0,0,0.01677926,0.017768376,0.0165405,0.01742885,0.11110469,0.118608736,0.1397648,0.14158663,0.008097984,0.007757738,0.0065009,0.008805685,164,6,231,2,0,-4960.0693,226.16992,673.1425,77.86474,752443,678.98846,198.2465,197.94684,203.42336,203.42336,-14.7,1,5223.7437,0,0,146.8329,146.83293,0,12,255,0,0,0,1,0,26,0
True,36801250,15999.99,0,10627.879,0.38465148,-0.4757436,3.8210237,-0.052503586,-0.20783412,78.343895,-0.015279969,-0.0058749006,0.007151272,-1.8161064,0.004616748,0.04147142,0.35558444,0.36218742,0.35476872,0.35674843,0.085800976,0.09091307,0.11315828,0.11247187,244.8994,245.03018,245.70052,245.71107,0,0,0,0,0,0,0,0,0,0,0,0,0.006778922,0.008062316,0.0027225616,0.0077869496,0.086068355,0.091269866,0.11319102,0.11274111,0.010951877,0.01176184,0.013286788,0.013522156,164,6,231,2,0,-4967.9287,226.11136,671.1681,78.344185,752262.9,675.99963,197.95723,197.6569,203.16138,203.16138,-14.7,1,5229.742,0,0,146.93666,146.93669,0,12,255,0,0,0,1,0,26,0
True,36801359,15999.99,0,10689.776,0.13142979,1.3904061,4.7929807,-0.009750366,-0.24514401,78.81011,0.0031520757,-0.00453028,-0.026389126,-1.816782,0.0019447556,0.039861035,0.35645372,0.33382237,0.38594595,0.37098533,0.10276896,0.099921755,0.10293796,0.10348844,246.70953,246.66685,246.9641,246.9886,0,0,0,0,0,0,0,0,0,0,0,0,0.0021947555,0.0040125744,-0.0027672867,0.0045845807,0.10279239,0.10000229,0.10297515,0.10358994,0.011058509,0.008282404,0.016993523,0.015214816,164,6,231,2,0,-4975.902,226.06105,669.1672,78.810486,752257.2,672.1497,197.68275,197.37608,202.91586,202.91586,0,1,5235.8276,0,0,147.04126,147.0413,0,12,255,0,0,0,1,0,25,0
True,36801484,15999.99,0,10761.575,-0.20217371,-0.4332965,4.6758327,-0.008522034,-0.2862168,79.35114,-0.010799479,-0.0020876566,-0.014698966,-1.8171277,0.0034613356,0.03843889,0.34879106,0.32640588,0.3527879,0.3228975,0.09095823,0.099579535,0.103589706,0.10306248,248.18787,248.37196,248.66745,248.67352,0,0,0,0,0,0,0,0,0,0,0,0,0.0010255127,0.0028816252,-0.0013153502,0.0021464566,0.09096401,0.09962122,0.10359806,0.103084825,0.010118559,0.0073726512,0.013051279,0.0094975345,164,6,231,2,0,-4985.2695,225.99707,666.81384,79.35166,752265.56,667.64703,197.33716,197.03343,202.60417,202.60417,0,1,5242.978,0,0,147.16339,147.16345,0,12,255,0,0,0,1,0,25,0
True,36801593,15999.99,0,10142.535,-2.923489,-0.042354397,-18.423248,-0.031475067,0.075455785,77.422935,0.03264445,-0.11712677,-0.052369982,-1.8204304,0.008851896,0.034070585,0.41953996,0.39073446,0.37111685,0.32895604,-0.33041123,-0.28256577,-0.19850342,-0.17727326,231.19475,232.72345,235.08138,235.85631,0,0,0,0,0,0,0,0,0,0,0,0,-0.21128607,-0.19994254,-0.014590203,-0.00995114,0.3921905,0.34615088,0.1990389,0.17755234,0.01879707,0.015263606,0.015230458,0.010217845,164,6,231,2,0,-4994.168,225.92299,664.5686,77.42297,253166.48,238.13197,197.12372,196.82452,202.29645,202.29645,0,1,5249.772,0,0,147.27983,147.27988,0,12,87,255,0,0,1,-127,25,129
True,36801687,15999.99,0,9689.517,-11.011677,-0.113765866,-23.678177,0.7300892,0.45168588,74.60165,0.056078725,-0.3732427,-0.078428164,-1.8472238,0.013513949,0.02644861,0.4418727,0.4568945,0.3305153,0.3463713,-0.7334987,-0.1277267,-0.26443258,-0.24557702,212.05644,228.75586,224.79903,226.39395,0,0,0,0,0,0,0,0,0,0,0,0,-0.663861,-0.5792297,-0.16168366,-0.14388806,0.9893087,0.5931452,0.30994546,0.2846258,0.021536544,0.023379214,0.010403231,0.012288392,164,6,231,2,0,-5002.0728,225.86964,662.482,74.60658,225779.1,221.97516,197.09032,196.86087,202.021,202.021,0,1,5255.824,0,0,147.3876,147.38765,0,12,98,255,0,0,1,-127,26,129
True,36801812,15999.99,0,9255.152,-21.306522,0.9409945,-24.024633,2.682951,0.4964602,71.60146,0.024909936,-0.52702165,-0.0437662,-1.9079986,0.014825047,0.017579708,0.38325667,0.4779441,0.25643426,0.33559936,-0.34758183,-0.2877821,-0.5437969,-0.25604212,212.95781,217.34235,209.00476,216.96,0,0,0,0,0,0,0,0,0,0,0,0,-0.9854511,-0.82014227,-0.47986212,-0.4014228,1.0449531,0.8691674,0.72524667,0.47612795,0.014346331,0.025961295,0.0015955456,0.011007693,164,6,231,2,0,-5010.643,225.79742,659.99976,71.653435,62948.363,64.92064,197.18079,197.14282,201.78864,201.78864,0,1,5262.4263,0,0,147.50957,147.50961,0,12,1,255,0,0,1,-127,34,129
True,36801921,15999.99,0,8798.379,-21.250427,-0.9882504,-19.7753,4.952217,0.49380988,69.37613,-0.034149136,-0.67670554,-0.062620476,-1.9699216,0.018264253,0.012903092,0.3526382,0.47837704,0.19326131,0.3097876,-0.93940216,-0.13839053,-0.7154408,-0.46461204,194.75925,212.19707,200.29462,205.78696,0,0,0,0,0,0,0,0,0,0,0,0,-1.2464256,-1.0166624,-0.880586,-0.7194961,1.5607861,1.0260382,1.1345868,0.8564689,0.010590475,0.026014403,-0.0059152506,0.007938866,164,6,231,2,0,-5017.7676,225.72656,657.6924,69.5544,-91987.92,-100,197.92413,197.9156,202.56299,202.56299,0,1,5267.959,0,0,147.61555,147.61555,0,12,0,255,0,0,1,-127,47,129
