IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,17779343,15999.99,0,8161.6904,18.834755,-0.25310346,5.359219,-7.611246,-0.13668442,57.5866,0.002036591,0.11497793,0.050565932,-0.25240326,-0.025192045,-0.06929574,0.31864107,0.23808889,0.33305386,0.2572136,0.2756448,0.6815614,0.4217726,0.5711995,184.81677,190.86926,188.32191,189.35883,0,0,0,0,0,0,0,0,0,0,0,0,0.9985651,1.1794652,1.0084462,1.1750476,1.0359113,1.3622276,1.0930946,1.3065243,0.006420169,-0.0034608766,0.01070505,0.001688201,164,6,231,2,0,-4955.0244,176.64394,-553.5788,58.087574,541874.06,634.03394,108.31626,108.775696,108.362366,108.362366,0,1,0,0,0,0,543.90784,0,0,255,0,0,0,1,0,198,0
True,17779453,15999.99,0,8129.195,21.145647,1.6125623,7.0788937,-6.4416018,-0.16816002,58.148403,-0.023174604,0.054964405,-0.021155253,-0.2411876,-0.027917692,-0.06708518,0.36850804,0.27894837,0.43376222,0.30196065,0.25698665,0.29446775,0.30898458,0.39828035,186.63231,187.0123,187.84373,188.62839,0,0,0,0,0,0,0,0,0,0,0,0,-0.36714336,-0.26371288,0.7906005,0.9001108,0.44814774,0.39529198,0.8488349,0.98428994,0.01253717,0.0015512072,0.022678524,0.007008292,164,6,231,2,0,-4956.977,176.81674,-548.4768,58.504356,746389.6,877.0842,108.37564,108.86226,108.51302,108.51302,0,1,0,0,0,0,544.00165,0,0,255,0,0,0,1,-73,196,0
True,17779562,15999.99,0,8229.052,13.860668,-1.1795408,6.72283,-4.6911745,-0.20111671,58.96633,-0.050766844,-0.1645811,0.09660648,-0.25158584,-0.025008028,-0.065063976,0.287545,0.26110327,0.33883128,0.28970933,0.20282298,0.32462415,0.32464743,0.4290924,187.07838,189.97987,189.98996,191.74272,0,0,0,0,0,0,0,0,0,0,0,0,0.63251454,0.71011406,0.5598374,0.6634191,0.66423774,0.7807963,0.64715827,0.79009193,0.002605725,-0.0006377846,0.011391938,0.005551707,164,6,231,2,0,-4959.3105,177.0196,-541.93115,59.152985,713079.6,827.34186,108.376724,108.82846,108.56401,108.56401,0,1,0,0,0,0,544.1199,0,0,255,0,0,0,1,0,189,0
True,17779671,15999.99,0,8257.93,18.8267,1.2745101,6.7056646,-1.3661633,-0.26960164,59.775192,0.054756545,-0.29393163,0.03991453,-0.2720254,-0.032240342,-0.054221578,0.34414577,0.3017841,0.4584315,0.3635445,0.22716714,0.45415005,0.21173298,0.21346056,189.17099,194.52957,189.57954,190.61594,0,0,0,0,0,0,0,0,0,0,0,0,0.26049626,0.28035158,0.11912668,0.1436802,0.34563452,0.53371274,0.24294448,0.2573119,0.009548739,0.0043523833,0.02561152,0.014330156,164,6,231,2,0,-4961.1055,177.18697,-536.31946,59.79141,752540.7,870.519,108.3823,108.79656,108.53938,108.53938,0,1,0,0,0,0,544.21893,0,0,255,0,0,0,1,0,177,0
True,17779781,15999.99,0,8325.416,-0.9417951,-0.43312472,7.3627563,0.46146202,-0.30315554,60.650497,-0.054585025,-0.35329077,-0.05945091,-0.30544403,-0.030776324,-0.05537143,0.3418011,0.3557595,0.39861584,0.34788638,0.23096283,0.12488851,0.23785485,0.15730609,191.84865,191.61565,192.45691,192.66936,0,0,0,0,0,0,0,0,0,0,0,0,-0.4189734,-0.3664044,-0.12105763,-0.104847305,0.4784167,0.38710377,0.26688924,0.1890454,0.009261128,0.010973353,0.018499881,0.012468524,164,6,231,2,0,-4963.1426,177.36768,-529.5707,60.65301,752304.1,862.96875,108.315994,108.7422,108.43501,108.43501,0,1,0,0,0,0,544.33594,0,0,255,0,0,0,1,-127,160,0
True,17779875,15999.99,0,8476.993,-12.289987,0.08732663,7.017471,1.7307701,-0.25083786,61.21248,0.014943866,-0.49065405,-0.0013222918,-0.34778884,-0.03374476,-0.05692851,0.31410417,0.40162835,0.3672544,0.4286287,0.44681543,0.18031548,0.3430147,0.19412938,196.95715,194.55777,195.91846,195.6415,0,0,0,0,0,0,0,0,0,0,0,0,-0.72113276,-0.6120837,-0.32388029,-0.2770202,0.8483375,0.63809097,0.47176,0.3382697,0.005863644,0.016599916,0.014771238,0.022068188,164,6,231,2,0,-4964.9673,177.53111,-523.8524,61.23745,752387,847.7052,108.30768,108.70448,108.35887,108.35887,0,1,0,0,0,0,544.43445,0,0,255,0,0,0,1,-127,148,0
True,17780000,15999.99,0,8648.115,-14.243882,-2.6533697,5.7440314,3.638092,-0.15947166,61.68688,0.098549396,-0.45638186,0.044675358,-0.40769312,-0.031054316,-0.05355303,0.25583872,0.3727047,0.32912618,0.40230647,0.7196938,0.29359218,0.5097897,0.2308222,203.02336,197.83386,200.61615,198.06976,0,0,0,0,0,0,0,0,0,0,0,0.120000005,-1.078104,-0.93648124,-0.6091539,-0.44474295,1.2962513,0.9814242,0.7943261,0.501074,-0.0012835711,0.013051961,0.0102380775,0.018938672,164,6,231,2,0,-4967.4297,177.7365,-516.788,61.794277,583271.1,643.71674,108.38194,108.66901,108.29675,108.29675,0,1,0,0,0,0,544.556,0,0,255,0,0,0,1,-127,138,0
True,17780109,15999.99,0,8718.403,-16.562706,-3.5536582,5.7876134,5.2951984,-0.22511587,61.86675,0.0722365,-0.48161542,-0.08794804,-0.45858303,-0.028991517,-0.056622606,0.22963159,0.13449651,0.29787284,0.19146125,0.8221124,0.1029895,0.41476414,0.5439169,206.00307,195.04372,199.5552,204.03055,0,0,0,0,0,0,0,0,0,0.120000005,0,0.120000005,-0.7280236,-0.42809433,-0.8063119,-0.9188548,1.0981289,0.4403085,0.90673494,1.0677732,-0.004498303,-0.016168183,0.0065222867,-0.006129265,164,6,231,2,0,-4969.6465,177.87671,-510.91376,62.093353,553966.3,607.3301,108.55301,108.81429,108.29497,108.29497,0,1,0,0,0,0,544.6575,0,0,255,0,0,0,1,0,133,0
True,17780218,15999.99,0,8772.205,-14.876251,-3.7239509,4.066956,7.0761547,-0.10779065,61.903767,0.08085969,-0.4761393,0.044916045,-0.5148604,-0.021882346,-0.060960464,0.14038423,0.3848936,0.2318381,0.21855792,0.76849705,0.23255287,0.5563158,0.5242737,205.75046,198.21361,201.46605,204.37108,0,0,0,0,0,0,0,0,0,0,0,0.120000005,-0.9267127,-0.809604,-1.1089873,-1.1893753,1.2039038,0.84234166,1.2407014,1.2997986,-0.015445955,0.0145471245,-0.0013287552,-0.002907671,164,6,231,2,0,-4972.4575,177.9957,-504.00974,62.30698,510011.88,555.6165,108.72203,108.8171,108.40178,108.40178,0,1,0,0,0,0,544.7774,0,0,255,0,0,0,1,0,133,0
True,17780328,15999.99,0,8802.502,-17.300877,-2.835143,4.201678,8.544605,-0.39108384,61.872852,-0.014661636,-0.51106155,-0.025144292,-0.56659317,-0.025427122,-0.06122365,0.120777026,0.38424006,0.23625092,0.1625815,1.183495,0.1902586,0.5647425,0.33633062,212.72224,197.53183,202.1216,202.46988,0,0,0,0,0,0,0,0,0,0,0,0.120000005,-1.2355716,-0.96434826,-1.2219992,-1.0508932,1.7109348,0.9829374,1.3461857,1.1034014,-0.017851101,0.01446696,-0.0008041039,-0.009562854,164,6,231,2,0,-4974.9897,178.06815,-498.2734,62.461296,450817.53,488.97842,109.00191,108.787315,108.755035,108.755035,0,1,0,0,0,0,544.87787,0,0,254,0,0,0,1,0,137,0
