IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,23212406,15999.99,0,10270.774,4.4859605,0.13733652,-3.3750634,-34.700577,-0.00029170513,67.10446,-0.0013119876,-0.84342635,-0.028356114,2.4465256,0.017045628,-0.028035995,0.317385,0.24409187,0.281393,0.2613216,0.4830864,0.04779706,1.6116955,1.3781025,236.55482,238.46997,237.01459,237.04303,0,0,0,0,0,0,0,0,0,0,0,0,-2.6545904,-0.57783985,4.79362,4.697209,2.6981888,0.5798133,5.0573072,4.8951955,0.0062660873,-0.0027245134,0.0045629516,0.0021766126,164,6,231,2,0,-1676.3575,318.84167,4465.8193,75.5456,350702.5,326.11786,193.90273,179.29176,234.86284,234.86284,-5.879999,1,5437.063,0,0,127.372856,127.37283,0,5,255,0,0,0,1,-127,179,0
True,23212531,15999.99,0,10307.943,7.4762907,0.37482542,-0.37659454,-26.529171,-0.061036646,70.36473,-0.073776826,-1.0887293,0.08871101,2.338817,0.012339969,-0.02911623,0.29392132,0.26700336,0.23719437,0.2254269,0.087754056,0.14123543,1.0268068,0.8771308,234.42317,239.6188,238.29568,238.93878,0,0,0,0,0,0,0,0,0,0,0,0,0.38712823,0.9178774,3.2021706,3.4407406,0.39694968,0.9286799,3.362771,3.5507822,0.003387887,8.595735E-05,-0.0006919354,-0.0020910017,164,6,231,2,0,-1668.7308,318.8217,4462.589,75.19971,534347,495.0263,196.54459,178.38312,242.87045,242.87045,-5.879999,1,5443.236,0,0,127.4828,127.48279,0,5,255,0,0,0,1,0,156,0
True,23212640,15999.99,0,10275.577,24.94736,2.2812703,2.5685234,-14.861551,0.016304314,73.40601,-0.06313015,-1.0609088,0.08462188,2.220049,0.0024456931,-0.018840393,0.3651253,0.14946583,0.43287072,0.29899025,0.3420591,0.4379274,0.47654727,0.487593,233.15073,238.68999,236.59119,239.5303,0,0,0,0,0,0,0,0,0,0.120000005,0,0,1.9408529,2.619361,1.6211793,2.0891,1.9707649,2.655717,1.6897691,2.145247,0.012122221,-0.014331948,0.022572532,0.0066551343,164,6,231,2,0,-1661.1509,318.82425,4459.1206,74.89532,583934.4,542.9275,198.90598,178.42355,250.63971,250.63971,0,1,5449.1147,0,0,127.59388,127.59386,0,5,255,0,0,0,1,99,135,0
True,23212750,15999.99,0,10236.985,31.547804,3.6448398,2.5990734,-2.7099838,-0.41014063,74.915436,-0.14251684,-0.9720098,-0.1694443,2.1044629,-0.010746139,-0.013214569,0.4741305,0.100268096,0.49202186,0.12413492,0.14957029,0.31063735,0.1784639,0.16453911,232.91609,240.19247,234.7809,237.90842,0,0,0,0,0,0,0,0,0,0.120000005,0,0.120000005,0.92557126,1.0725622,0.17956927,0.2797377,0.9375785,1.1166402,0.2531689,0.32454014,0.025493495,-0.020366857,0.029605165,-0.014133867,164,6,231,2,0,-1653.6368,318.85202,4455.265,74.96555,752397.6,701.93823,202.79723,178.56415,248.46414,248.46414,-10.089571,1,5455.962,0,0,127.70668,127.70665,0,5,255,0,0,0,1,127,129,0
True,23212859,15999.99,0,10303.897,3.8535044,5.873981,3.066685,4.5096855,-0.07822144,75.23115,0.060853373,-0.6955987,-0.18189403,2.011933,-0.018594746,-0.037019275,0.5181987,0.17486174,0.38454115,0.199275,0.1472095,0.048788372,0.46104807,0.08537243,235.60371,236.2524,239.95526,238.17345,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.18502177,0.14272052,-0.82265645,-0.41352293,0.23643962,0.15082923,0.9430424,0.42224362,0.030899182,-0.011216722,0.016826507,-0.005200267,164,6,231,2,0,-1646.2938,318.93906,4451.215,75.36623,753098.3,698.4716,201.1636,177.79353,243.89792,243.89792,-5.620634,1,5461.908,0,0,127.81821,127.81818,0,5,255,0,0,0,1,127,129,0
True,23212968,15999.99,0,10264.563,-13.733281,11.288888,4.498928,7.1715813,-0.028070927,75.28837,-0.1692393,-0.45372197,-0.1437328,1.9569746,-0.035769165,-0.05150281,0.59440875,0.50800335,0.39043373,0.63497734,0.07462001,0.0636215,0.16152155,0.111826025,235.05045,237.55968,237.54292,237.37866,0,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.09642651,0.095360965,-0.7668211,-0.99794674,0.1219271,0.11463598,0.7836478,1.0041926,0.04024759,0.029648557,0.017527089,0.04660151,164,6,231,2,0,-1639.8839,319.0849,4447.7676,75.629166,752997.1,701.0666,199.64432,177.14783,240.173,240.173,-6.0850687,1,5467.07,0,0,127.91462,127.9146,0,5,255,0,0,0,1,127,129,0
True,23213093,15999.99,0,10378.132,-17.30685,8.009946,3.7756262,7.683426,-0.20592189,75.43196,-0.14253534,-0.12565865,-0.094288915,1.9217186,-0.052991193,-0.055417754,0.5077032,0.66935587,0.5804872,0.55974734,0.088375434,0.04857234,0.24985687,0.4048913,236.88448,236.5578,239.5849,242.9692,0,0,0,0,0,0,0,0,0,0,0,0.120000005,0.11910707,0.14020608,-0.99176586,-1.1526628,0.14831288,0.14838132,1.0227551,1.2217071,0.029611737,0.049441084,0.040123038,0.037657224,164,6,231,2,0,-1631.3113,319.44745,4443.465,75.82254,752992.2,693.7074,197.63327,176.37451,236.25858,236.25858,0,1,5474.2617,0,0,128.0414,128.04138,0,5,255,0,0,0,1,127,138,0
True,23213203,15999.99,0,10466.423,-13.682462,2.3567472,3.1400595,5.972357,-0.09963131,75.81512,0.095216885,0.15290432,0.2052201,1.9238211,-0.05594997,-0.041440573,0.2910438,0.5438902,0.42285386,0.72090083,0.34315917,0.2286294,0.31791875,0.27857986,242.81137,240.16486,242.45702,241.22446,0,0,0,0,0,0,0,0,0,0,0,0,0.3127675,0.3894521,-0.8287227,-0.68066645,0.46430779,0.45160198,0.8876112,0.73546827,0.0030349083,0.03405066,0.021381602,0.05681718,164,6,231,2,0,-1623.8135,319.8722,4439.9326,76.05006,752894.8,687.496,195.9744,175.73387,233.03009,233.03009,0,1,5480.0693,0,0,128.15067,128.15063,0,5,255,0,0,0,1,127,165,0
True,23213312,15999.99,0,10488.744,-5.8783445,-3.8576417,3.7375515,3.2119713,-0.3583426,76.37701,0.084787905,0.4197491,0.12069479,1.9551063,-0.049349934,-0.024841465,0.19814967,0.35140505,0.31975052,0.46645182,0.34637317,0.3042558,0.19276547,0.23413804,244.6682,241.84875,242.09328,241.26192,0,0,0,0,0,0,0,0,0,0,0,0,0.666958,0.7139623,-0.37213933,-0.34258077,0.7515366,0.7760888,0.4191017,0.41494843,-0.008360077,0.010439206,0.009123381,0.026565075,164,6,231,2,0,-1616.2803,320.2612,4436.483,76.44536,752531.8,685.3471,194.51283,175.09236,229.60107,229.60107,0,1,5485.936,0,0,128.25946,128.2594,0,5,255,0,0,0,1,127,195,0
True,23213406,15999.99,0,10487.925,7.542298,-2.4349256,3.7867322,-0.5028076,-0.44452694,76.839874,-0.0060394704,0.6830291,0.20028774,2.0149832,-0.044712156,-0.006216093,0.19407706,0.35960168,0.26807982,0.3703955,0.15064171,0.39455822,0.08695535,0.21479072,242.30742,243.49289,242.1485,241.53592,0,0,0,0,0,0,0,0,0,0,0,0,0.9667286,1.1887127,0.13538061,0.15942375,0.97839516,1.2524832,0.16090104,0.26749018,-0.008859649,0.011444658,0.002980113,0.015144691,164,6,231,2,0,-1608.7562,320.5928,4433.0356,76.8428,752383.5,685.21216,193.39636,174.71298,226.22482,226.22482,0,1,5491.687,0,0,128.36751,128.36746,0,5,255,0,0,0,1,127,227,0
